Size,Area Type,City,Furnishing Status,Tenant Preferred,BHK,Bathroom,Rent
1500.00,1.00,4.00,1.00,2.00,3.00,3.00,70000.00
2800.00,2.00,4.00,3.00,2.00,4.00,4.00,250000.00
1800.00,2.00,4.00,2.00,1.00,3.00,2.00,31500.00
1400.00,2.00,4.00,2.00,1.00,2.00,2.00,30000.00
1600.00,1.00,4.00,2.00,2.00,3.00,3.00,60000.00
1200.00,2.00,4.00,2.00,1.00,3.00,2.00,35000.00
1150.00,2.00,4.00,3.00,2.00,3.00,3.00,55000.00
110.00,1.00,4.00,2.00,2.00,2.00,1.00,20000.00
300.00,1.00,4.00,1.00,2.00,1.00,1.00,6500.00
750.00,2.00,4.00,2.00,2.00,2.00,2.00,17000.00
450.00,2.00,4.00,2.00,1.00,1.00,1.00,9300.00
410.00,1.00,4.00,3.00,2.00,2.00,1.00,7500.00
800.00,1.00,4.00,1.00,2.00,2.00,1.00,20000.00
120.00,1.00,4.00,1.00,2.00,3.00,3.00,18000.00
650.00,2.00,4.00,1.00,1.00,1.00,1.00,15000.00
400.00,2.00,4.00,3.00,1.00,2.00,1.00,13000.00
810.00,1.00,4.00,2.00,2.00,2.00,2.00,20000.00
700.00,1.00,4.00,1.00,2.00,3.00,2.00,12000.00
1125.00,1.00,4.00,1.00,2.00,2.00,2.00,40000.00
600.00,1.00,4.00,3.00,2.00,2.00,2.00,8000.00
1300.00,2.00,4.00,1.00,1.00,3.00,3.00,95000.00
1450.00,2.00,4.00,2.00,2.00,3.00,3.00,68000.00
110.00,1.00,4.00,3.00,2.00,3.00,2.00,18000.00
3500.00,2.00,4.00,2.00,1.00,4.00,6.00,130000.00
4000.00,2.00,4.00,2.00,1.00,4.00,7.00,150000.00
2500.00,2.00,4.00,2.00,1.00,3.00,4.00,75000.00
3000.00,2.00,4.00,2.00,1.00,4.00,5.00,110000.00
3500.00,2.00,4.00,2.00,1.00,4.00,6.00,150000.00
240.00,1.00,4.00,2.00,1.00,1.00,1.00,10000.00
1250.00,2.00,4.00,3.00,1.00,3.00,2.00,24000.00
1000.00,1.00,4.00,2.00,2.00,3.00,2.00,28000.00
900.00,2.00,4.00,3.00,1.00,3.00,2.00,28000.00
900.00,2.00,4.00,2.00,2.00,2.00,2.00,18000.00
1250.00,2.00,4.00,3.00,2.00,3.00,3.00,27000.00
650.00,2.00,4.00,3.00,2.00,2.00,2.00,17000.00
3200.00,1.00,4.00,2.00,2.00,3.00,4.00,350000.00
900.00,1.00,4.00,2.00,2.00,2.00,1.00,25000.00
1250.00,2.00,4.00,3.00,1.00,3.00,2.00,16500.00
60.00,2.00,4.00,2.00,1.00,2.00,2.00,14000.00
90.00,1.00,4.00,3.00,2.00,2.00,2.00,18000.00
55.00,1.00,4.00,3.00,2.00,2.00,1.00,10000.00
50.00,1.00,4.00,3.00,2.00,2.00,1.00,10000.00
400.00,2.00,4.00,3.00,2.00,4.00,4.00,100000.00
680.00,2.00,4.00,1.00,1.00,2.00,1.00,25000.00
756.00,2.00,4.00,2.00,1.00,2.00,2.00,22999.00
500.00,1.00,4.00,3.00,2.00,2.00,1.00,6000.00
900.00,2.00,4.00,1.00,2.00,2.00,2.00,40000.00
2000.00,1.00,4.00,1.00,2.00,3.00,3.00,250000.00
40.00,2.00,4.00,1.00,2.00,1.00,1.00,13000.00
100.00,1.00,4.00,1.00,2.00,1.00,1.00,14000.00
950.00,2.00,4.00,2.00,2.00,2.00,2.00,20000.00
200.00,2.00,4.00,1.00,1.00,1.00,1.00,5500.00
900.00,2.00,4.00,1.00,2.00,2.00,2.00,32000.00
750.00,1.00,4.00,2.00,2.00,2.00,1.00,8000.00
1400.00,2.00,4.00,3.00,3.00,3.00,3.00,25000.00
100.00,2.00,4.00,2.00,2.00,2.00,2.00,28000.00
100.00,1.00,4.00,2.00,2.00,2.00,2.00,22000.00
100.00,1.00,4.00,2.00,2.00,1.00,1.00,21000.00
1000.00,1.00,4.00,2.00,2.00,2.00,2.00,30000.00
400.00,2.00,4.00,3.00,2.00,1.00,1.00,12000.00
70.00,1.00,4.00,3.00,2.00,1.00,1.00,15000.00
450.00,2.00,4.00,1.00,2.00,1.00,1.00,18000.00
900.00,2.00,4.00,3.00,2.00,2.00,1.00,18000.00
42.00,1.00,4.00,2.00,2.00,1.00,1.00,10000.00
400.00,2.00,4.00,1.00,2.00,1.00,1.00,16000.00
900.00,2.00,4.00,2.00,1.00,2.00,2.00,20000.00
1500.00,2.00,4.00,2.00,2.00,4.00,2.00,28000.00
70.00,1.00,4.00,2.00,2.00,1.00,1.00,7000.00
450.00,2.00,4.00,1.00,2.00,2.00,1.00,30000.00
900.00,2.00,4.00,2.00,2.00,2.00,1.00,15000.00
500.00,2.00,4.00,3.00,2.00,1.00,1.00,8000.00
400.00,2.00,4.00,3.00,2.00,1.00,2.00,9000.00
150.00,2.00,4.00,2.00,1.00,3.00,2.00,33500.00
450.00,2.00,4.00,3.00,2.00,1.00,1.00,9500.00
540.00,1.00,4.00,3.00,2.00,2.00,1.00,10000.00
400.00,2.00,4.00,1.00,2.00,1.00,1.00,20000.00
450.00,2.00,4.00,3.00,2.00,1.00,1.00,10000.00
700.00,1.00,4.00,3.00,2.00,1.00,1.00,15000.00
1450.00,2.00,4.00,1.00,1.00,3.00,2.00,55000.00
1000.00,2.00,4.00,2.00,1.00,2.00,2.00,20000.00
550.00,2.00,4.00,2.00,1.00,2.00,2.00,16000.00
900.00,2.00,4.00,1.00,2.00,2.00,2.00,23000.00
300.00,1.00,4.00,2.00,2.00,3.00,3.00,150000.00
1100.00,1.00,4.00,3.00,2.00,2.00,2.00,25000.00
600.00,2.00,4.00,2.00,1.00,1.00,1.00,9000.00
450.00,1.00,4.00,2.00,1.00,1.00,1.00,11000.00
550.00,2.00,4.00,3.00,2.00,2.00,1.00,11500.00
1000.00,1.00,4.00,3.00,2.00,3.00,2.00,16000.00
1250.00,2.00,4.00,3.00,1.00,3.00,2.00,23000.00
1950.00,2.00,4.00,2.00,2.00,4.00,4.00,30000.00
1750.00,2.00,4.00,2.00,1.00,3.00,4.00,110000.00
25.00,1.00,4.00,3.00,2.00,1.00,1.00,3500.00
700.00,2.00,4.00,3.00,1.00,2.00,1.00,12100.00
1800.00,2.00,4.00,3.00,1.00,2.00,1.00,19000.00
1000.00,1.00,4.00,1.00,2.00,2.00,2.00,40000.00
200.00,1.00,4.00,3.00,2.00,2.00,1.00,8000.00
1700.00,2.00,4.00,2.00,1.00,3.00,3.00,42000.00
70.00,1.00,4.00,2.00,2.00,3.00,2.00,13000.00
1700.00,2.00,4.00,2.00,1.00,3.00,3.00,44000.00
450.00,2.00,4.00,2.00,1.00,1.00,1.00,11000.00
1350.00,2.00,4.00,2.00,1.00,3.00,3.00,40000.00
2550.00,1.00,4.00,2.00,2.00,4.00,4.00,150000.00
650.00,2.00,4.00,3.00,2.00,2.00,2.00,13000.00
650.00,2.00,4.00,2.00,2.00,2.00,2.00,17500.00
1250.00,2.00,4.00,3.00,2.00,3.00,3.00,14500.00
1250.00,2.00,4.00,3.00,1.00,3.00,2.00,24000.00
1000.00,2.00,4.00,3.00,2.00,3.00,2.00,30000.00
500.00,1.00,4.00,2.00,2.00,1.00,1.00,10000.00
500.00,2.00,4.00,2.00,2.00,1.00,1.00,10000.00
1550.00,2.00,4.00,2.00,1.00,3.00,3.00,90000.00
3800.00,2.00,4.00,2.00,2.00,4.00,5.00,280000.00
1150.00,1.00,4.00,3.00,1.00,2.00,2.00,32000.00
2000.00,2.00,4.00,3.00,2.00,3.00,3.00,80000.00
30.00,2.00,4.00,1.00,2.00,1.00,1.00,5500.00
50.00,2.00,4.00,2.00,1.00,1.00,1.00,6000.00
1205.00,1.00,4.00,1.00,2.00,3.00,2.00,30000.00
1450.00,2.00,4.00,2.00,1.00,3.00,2.00,42000.00
200.00,1.00,4.00,3.00,2.00,1.00,1.00,5500.00
350.00,1.00,4.00,2.00,2.00,2.00,2.00,7000.00
700.00,1.00,4.00,3.00,1.00,2.00,1.00,10000.00
400.00,2.00,4.00,1.00,2.00,1.00,1.00,17000.00
700.00,1.00,4.00,2.00,2.00,1.00,1.00,18000.00
1000.00,2.00,4.00,2.00,1.00,2.00,2.00,14000.00
450.00,2.00,4.00,1.00,2.00,1.00,1.00,17000.00
1200.00,1.00,4.00,2.00,3.00,3.00,2.00,27000.00
1200.00,2.00,4.00,2.00,1.00,3.00,2.00,25000.00
900.00,1.00,4.00,2.00,2.00,2.00,2.00,23000.00
84.00,2.00,4.00,1.00,1.00,2.00,2.00,24500.00
200.00,2.00,4.00,3.00,2.00,1.00,1.00,10000.00
1300.00,1.00,4.00,3.00,1.00,2.00,2.00,35000.00
1300.00,2.00,4.00,1.00,2.00,2.00,2.00,27000.00
200.00,2.00,4.00,3.00,1.00,1.00,1.00,7000.00
300.00,2.00,4.00,2.00,2.00,1.00,1.00,5000.00
550.00,2.00,4.00,3.00,2.00,2.00,1.00,5000.00
950.00,1.00,4.00,2.00,1.00,2.00,1.00,12000.00
750.00,2.00,4.00,1.00,2.00,2.00,2.00,30000.00
950.00,2.00,4.00,2.00,2.00,2.00,2.00,25000.00
350.00,2.00,4.00,2.00,2.00,1.00,1.00,6000.00
2000.00,1.00,4.00,3.00,2.00,3.00,3.00,45000.00
180.00,2.00,4.00,3.00,1.00,3.00,3.00,40000.00
60.00,1.00,4.00,2.00,2.00,2.00,1.00,8500.00
950.00,2.00,4.00,3.00,1.00,2.00,1.00,16500.00
1400.00,2.00,4.00,2.00,2.00,3.00,3.00,100000.00
200.00,2.00,4.00,3.00,2.00,3.00,2.00,52000.00
450.00,2.00,4.00,1.00,2.00,1.00,1.00,12500.00
600.00,1.00,4.00,3.00,2.00,2.00,2.00,14000.00
350.00,1.00,4.00,3.00,2.00,1.00,1.00,15000.00
300.00,2.00,4.00,1.00,1.00,1.00,1.00,5000.00
95.00,2.00,4.00,2.00,2.00,2.00,2.00,40000.00
550.00,1.00,4.00,1.00,2.00,1.00,1.00,17000.00
900.00,1.00,4.00,1.00,2.00,3.00,3.00,15000.00
25.00,1.00,4.00,2.00,2.00,1.00,1.00,6000.00
325.00,2.00,4.00,3.00,1.00,3.00,3.00,85000.00
80.00,1.00,4.00,2.00,2.00,2.00,2.00,18000.00
77.00,1.00,4.00,3.00,2.00,2.00,1.00,7500.00
60.00,1.00,4.00,2.00,2.00,2.00,1.00,10000.00
100.00,1.00,4.00,1.00,2.00,1.00,1.00,9000.00
1300.00,1.00,4.00,2.00,2.00,3.00,2.00,24000.00
500.00,2.00,4.00,2.00,2.00,2.00,2.00,12000.00
500.00,2.00,4.00,2.00,2.00,2.00,2.00,10500.00
1200.00,1.00,4.00,2.00,2.00,2.00,2.00,31000.00
250.00,1.00,4.00,2.00,2.00,1.00,1.00,9000.00
700.00,1.00,4.00,2.00,2.00,2.00,1.00,9000.00
1050.00,2.00,4.00,3.00,3.00,3.00,2.00,27000.00
500.00,2.00,4.00,2.00,2.00,2.00,2.00,12500.00
1100.00,1.00,3.00,2.00,1.00,2.00,2.00,15000.00
1000.00,1.00,3.00,2.00,2.00,2.00,2.00,6500.00
2400.00,2.00,3.00,2.00,2.00,3.00,3.00,90000.00
3000.00,1.00,3.00,1.00,3.00,3.00,4.00,200000.00
650.00,2.00,3.00,2.00,2.00,1.00,1.00,15000.00
1000.00,2.00,3.00,2.00,1.00,2.00,2.00,15000.00
700.00,1.00,3.00,3.00,2.00,2.00,2.00,7600.00
1200.00,2.00,3.00,2.00,1.00,3.00,3.00,29000.00
1710.00,1.00,3.00,2.00,2.00,3.00,3.00,20000.00
600.00,1.00,3.00,1.00,2.00,2.00,2.00,12000.00
1080.00,1.00,3.00,3.00,2.00,2.00,2.00,10500.00
1300.00,1.00,3.00,2.00,2.00,2.00,2.00,29000.00
1027.00,1.00,3.00,2.00,1.00,2.00,2.00,26000.00
1350.00,1.00,3.00,1.00,3.00,3.00,3.00,25000.00
950.00,1.00,3.00,3.00,3.00,2.00,2.00,10000.00
1300.00,1.00,3.00,3.00,2.00,2.00,2.00,14000.00
600.00,1.00,3.00,3.00,2.00,2.00,1.00,6000.00
1428.00,1.00,3.00,3.00,1.00,3.00,2.00,40000.00
920.00,2.00,3.00,2.00,2.00,2.00,2.00,23000.00
600.00,2.00,3.00,2.00,2.00,2.00,2.00,10000.00
810.00,2.00,3.00,3.00,1.00,2.00,1.00,10000.00
1200.00,1.00,3.00,2.00,2.00,2.00,2.00,15000.00
550.00,1.00,3.00,2.00,2.00,1.00,1.00,11000.00
600.00,1.00,3.00,3.00,3.00,2.00,1.00,20000.00
850.00,1.00,3.00,1.00,2.00,2.00,1.00,15000.00
2117.00,2.00,3.00,2.00,2.00,4.00,4.00,22000.00
900.00,1.00,3.00,3.00,1.00,2.00,2.00,6000.00
1000.00,1.00,3.00,2.00,2.00,2.00,2.00,20000.00
500.00,1.00,3.00,3.00,2.00,1.00,1.00,6500.00
800.00,1.00,3.00,2.00,2.00,2.00,1.00,12000.00
1550.00,1.00,3.00,2.00,2.00,2.00,3.00,27000.00
1500.00,1.00,3.00,3.00,2.00,2.00,2.00,15000.00
1700.00,2.00,3.00,1.00,2.00,3.00,6.00,20000.00
700.00,1.00,3.00,2.00,2.00,2.00,2.00,22000.00
400.00,1.00,3.00,3.00,2.00,1.00,1.00,7000.00
450.00,1.00,3.00,2.00,2.00,2.00,1.00,7000.00
500.00,1.00,3.00,1.00,2.00,1.00,1.00,6500.00
770.00,1.00,3.00,2.00,2.00,2.00,2.00,9000.00
150.00,1.00,3.00,2.00,2.00,1.00,1.00,4500.00
850.00,1.00,3.00,3.00,3.00,2.00,2.00,12000.00
1100.00,2.00,3.00,2.00,1.00,2.00,2.00,18000.00
650.00,2.00,3.00,3.00,2.00,2.00,1.00,8000.00
550.00,1.00,3.00,3.00,2.00,1.00,1.00,5000.00
1000.00,1.00,3.00,3.00,2.00,2.00,2.00,14000.00
250.00,1.00,3.00,2.00,2.00,1.00,1.00,6500.00
790.00,2.00,3.00,2.00,2.00,2.00,2.00,10000.00
600.00,1.00,3.00,2.00,2.00,2.00,2.00,13000.00
700.00,1.00,3.00,3.00,2.00,2.00,2.00,11200.00
550.00,2.00,3.00,3.00,2.00,1.00,1.00,8900.00
500.00,1.00,3.00,3.00,2.00,1.00,1.00,12000.00
1800.00,2.00,3.00,3.00,1.00,3.00,3.00,45000.00
1550.00,2.00,3.00,2.00,1.00,3.00,2.00,35000.00
1462.00,2.00,3.00,2.00,3.00,3.00,3.00,34999.00
970.00,2.00,3.00,2.00,1.00,2.00,2.00,11000.00
2300.00,2.00,3.00,2.00,1.00,3.00,3.00,150000.00
700.00,1.00,3.00,3.00,2.00,2.00,1.00,15000.00
674.00,2.00,3.00,3.00,1.00,2.00,2.00,15000.00
750.00,2.00,3.00,3.00,3.00,2.00,2.00,10000.00
1000.00,1.00,3.00,2.00,2.00,2.00,2.00,12000.00
1030.00,2.00,3.00,2.00,2.00,2.00,2.00,10000.00
1540.00,2.00,3.00,1.00,1.00,3.00,2.00,35000.00
1800.00,2.00,3.00,3.00,1.00,3.00,3.00,40000.00
1100.00,1.00,3.00,3.00,2.00,2.00,2.00,24000.00
985.00,1.00,3.00,3.00,2.00,2.00,2.00,12000.00
1200.00,2.00,3.00,2.00,2.00,2.00,2.00,30000.00
1200.00,1.00,3.00,3.00,2.00,2.00,2.00,10000.00
900.00,1.00,3.00,3.00,2.00,2.00,2.00,15000.00
800.00,2.00,3.00,3.00,2.00,2.00,2.00,33000.00
800.00,1.00,3.00,2.00,2.00,2.00,2.00,9000.00
1500.00,1.00,3.00,2.00,2.00,3.00,3.00,30000.00
680.00,1.00,3.00,3.00,2.00,2.00,2.00,13000.00
800.00,1.00,3.00,2.00,2.00,2.00,2.00,15000.00
875.00,1.00,3.00,2.00,1.00,2.00,2.00,12000.00
880.00,2.00,3.00,2.00,3.00,2.00,2.00,20000.00
1500.00,1.00,3.00,2.00,2.00,3.00,3.00,36000.00
950.00,1.00,3.00,3.00,2.00,2.00,2.00,10000.00
850.00,1.00,3.00,2.00,2.00,2.00,2.00,16000.00
700.00,1.00,3.00,2.00,2.00,1.00,1.00,6000.00
2000.00,1.00,3.00,2.00,3.00,3.00,2.00,22000.00
450.00,1.00,3.00,3.00,2.00,1.00,1.00,6000.00
400.00,1.00,3.00,3.00,2.00,1.00,1.00,6500.00
350.00,1.00,3.00,3.00,2.00,1.00,1.00,3000.00
1650.00,2.00,3.00,2.00,3.00,3.00,3.00,27000.00
800.00,1.00,3.00,3.00,2.00,2.00,1.00,8000.00
600.00,1.00,3.00,3.00,2.00,2.00,1.00,12500.00
800.00,1.00,3.00,3.00,2.00,2.00,1.00,11000.00
1600.00,1.00,3.00,2.00,2.00,3.00,3.00,40000.00
700.00,2.00,3.00,3.00,1.00,2.00,2.00,15000.00
800.00,1.00,3.00,2.00,2.00,2.00,2.00,8000.00
2120.00,1.00,3.00,1.00,2.00,3.00,3.00,34000.00
560.00,1.00,3.00,3.00,2.00,1.00,1.00,7500.00
420.00,2.00,3.00,3.00,1.00,1.00,1.00,14000.00
1000.00,3.00,3.00,1.00,2.00,2.00,2.00,15000.00
1330.00,1.00,3.00,2.00,2.00,3.00,3.00,21000.00
930.00,1.00,3.00,2.00,3.00,3.00,2.00,12000.00
1900.00,2.00,3.00,2.00,3.00,3.00,3.00,75000.00
1200.00,1.00,3.00,1.00,2.00,2.00,2.00,15000.00
350.00,1.00,3.00,3.00,2.00,1.00,1.00,6000.00
1000.00,1.00,3.00,2.00,2.00,3.00,1.00,20500.00
1210.00,1.00,3.00,2.00,2.00,2.00,2.00,13500.00
750.00,2.00,3.00,3.00,2.00,2.00,2.00,10000.00
1150.00,2.00,3.00,2.00,2.00,3.00,3.00,15000.00
800.00,2.00,3.00,3.00,3.00,2.00,2.00,11000.00
930.00,2.00,3.00,1.00,3.00,2.00,2.00,12000.00
2800.00,2.00,3.00,3.00,3.00,2.00,2.00,15000.00
800.00,2.00,3.00,2.00,3.00,2.00,2.00,20000.00
850.00,1.00,3.00,3.00,2.00,2.00,2.00,24000.00
650.00,1.00,3.00,2.00,2.00,2.00,2.00,16000.00
770.00,1.00,3.00,3.00,3.00,2.00,1.00,10000.00
1800.00,2.00,3.00,2.00,1.00,3.00,3.00,30000.00
1100.00,2.00,3.00,2.00,2.00,3.00,2.00,26000.00
950.00,1.00,3.00,2.00,2.00,2.00,2.00,10000.00
1250.00,1.00,3.00,2.00,2.00,3.00,2.00,15000.00
400.00,1.00,3.00,3.00,2.00,1.00,1.00,9000.00
575.00,2.00,3.00,2.00,2.00,2.00,2.00,9000.00
1234.00,1.00,3.00,2.00,2.00,2.00,2.00,15000.00
870.00,2.00,3.00,2.00,2.00,2.00,2.00,12000.00
1162.00,1.00,3.00,2.00,2.00,2.00,2.00,20000.00
2200.00,1.00,3.00,3.00,1.00,3.00,3.00,15000.00
500.00,1.00,3.00,3.00,2.00,1.00,1.00,8000.00
900.00,1.00,3.00,3.00,2.00,3.00,1.00,13000.00
600.00,1.00,3.00,3.00,2.00,1.00,1.00,6800.00
600.00,1.00,3.00,1.00,2.00,2.00,1.00,9000.00
1600.00,2.00,3.00,1.00,2.00,3.00,3.00,14000.00
2400.00,2.00,3.00,3.00,2.00,4.00,4.00,55000.00
1600.00,2.00,3.00,2.00,1.00,3.00,3.00,50000.00
400.00,2.00,3.00,3.00,2.00,1.00,1.00,8000.00
1000.00,1.00,3.00,2.00,2.00,2.00,2.00,16000.00
600.00,2.00,3.00,3.00,1.00,2.00,2.00,15000.00
750.00,2.00,3.00,3.00,1.00,2.00,2.00,15000.00
700.00,1.00,3.00,2.00,2.00,2.00,2.00,15000.00
2200.00,1.00,3.00,2.00,3.00,4.00,5.00,75000.00
500.00,1.00,3.00,2.00,2.00,1.00,1.00,9000.00
700.00,1.00,3.00,3.00,2.00,1.00,1.00,6500.00
1480.00,1.00,3.00,1.00,2.00,3.00,2.00,17000.00
1700.00,2.00,3.00,1.00,1.00,3.00,3.00,49000.00
830.00,1.00,3.00,2.00,2.00,2.00,2.00,15000.00
1425.00,2.00,3.00,2.00,2.00,3.00,2.00,25000.00
1550.00,2.00,3.00,3.00,1.00,3.00,3.00,40000.00
200.00,1.00,3.00,2.00,2.00,1.00,1.00,8000.00
1200.00,2.00,3.00,2.00,2.00,2.00,2.00,17500.00
800.00,1.00,3.00,2.00,2.00,3.00,2.00,11000.00
1261.00,2.00,3.00,2.00,2.00,3.00,3.00,8500.00
425.00,2.00,3.00,2.00,2.00,2.00,2.00,11000.00
940.00,1.00,3.00,3.00,2.00,2.00,2.00,12500.00
2300.00,2.00,3.00,2.00,1.00,3.00,3.00,90000.00
700.00,1.00,3.00,3.00,2.00,2.00,2.00,14000.00
2400.00,2.00,3.00,1.00,2.00,3.00,3.00,150000.00
1145.00,1.00,3.00,2.00,1.00,2.00,2.00,25000.00
750.00,1.00,3.00,2.00,2.00,2.00,2.00,18000.00
1250.00,1.00,3.00,2.00,2.00,3.00,3.00,17000.00
900.00,1.00,3.00,3.00,2.00,2.00,2.00,8500.00
800.00,2.00,3.00,2.00,1.00,3.00,2.00,15000.00
800.00,1.00,3.00,2.00,2.00,2.00,2.00,22000.00
900.00,1.00,3.00,2.00,2.00,2.00,2.00,15000.00
600.00,1.00,3.00,3.00,2.00,2.00,1.00,10000.00
250.00,1.00,3.00,3.00,2.00,1.00,1.00,5000.00
910.00,1.00,3.00,2.00,2.00,2.00,2.00,10000.00
1350.00,1.00,3.00,3.00,2.00,3.00,3.00,15000.00
450.00,2.00,3.00,2.00,1.00,3.00,3.00,34500.00
600.00,1.00,3.00,3.00,2.00,1.00,1.00,8000.00
3600.00,2.00,3.00,2.00,2.00,3.00,3.00,330000.00
800.00,2.00,3.00,3.00,3.00,2.00,2.00,22000.00
850.00,2.00,3.00,3.00,3.00,2.00,2.00,13000.00
1000.00,1.00,3.00,2.00,2.00,2.00,2.00,6500.00
900.00,2.00,3.00,2.00,1.00,2.00,2.00,18000.00
2400.00,1.00,3.00,1.00,2.00,3.00,3.00,30000.00
400.00,2.00,3.00,3.00,2.00,1.00,1.00,8500.00
1900.00,2.00,3.00,2.00,3.00,4.00,4.00,20000.00
900.00,1.00,3.00,2.00,2.00,2.00,2.00,12000.00
805.00,1.00,3.00,2.00,2.00,2.00,2.00,18000.00
1200.00,1.00,3.00,3.00,2.00,2.00,2.00,19000.00
800.00,1.00,3.00,1.00,2.00,2.00,2.00,12000.00
1158.00,2.00,3.00,2.00,2.00,3.00,2.00,16000.00
400.00,1.00,3.00,3.00,2.00,1.00,1.00,5700.00
450.00,1.00,3.00,3.00,2.00,1.00,1.00,15000.00
960.00,1.00,3.00,2.00,3.00,2.00,2.00,11000.00
1400.00,1.00,3.00,2.00,2.00,3.00,2.00,17000.00
970.00,1.00,3.00,1.00,2.00,2.00,2.00,18000.00
1000.00,1.00,3.00,3.00,2.00,2.00,2.00,9500.00
900.00,2.00,3.00,2.00,2.00,2.00,2.00,12000.00
800.00,1.00,3.00,2.00,2.00,2.00,2.00,8000.00
1100.00,2.00,3.00,2.00,3.00,2.00,1.00,12000.00
800.00,1.00,3.00,3.00,2.00,2.00,2.00,16000.00
800.00,1.00,3.00,3.00,2.00,2.00,1.00,8000.00
898.00,1.00,3.00,2.00,3.00,2.00,2.00,10000.00
800.00,2.00,3.00,2.00,2.00,2.00,2.00,15000.00
600.00,1.00,3.00,3.00,2.00,2.00,1.00,7500.00
2000.00,2.00,3.00,1.00,2.00,3.00,3.00,30000.00
870.00,1.00,3.00,3.00,2.00,2.00,2.00,16000.00
1100.00,2.00,3.00,2.00,3.00,2.00,2.00,14000.00
650.00,2.00,3.00,3.00,2.00,2.00,2.00,10000.00
1100.00,2.00,3.00,3.00,1.00,3.00,2.00,25000.00
1250.00,2.00,3.00,2.00,2.00,2.00,2.00,11500.00
1145.00,1.00,3.00,3.00,2.00,2.00,2.00,11000.00
780.00,1.00,3.00,2.00,2.00,2.00,2.00,10000.00
680.00,1.00,3.00,3.00,2.00,1.00,1.00,7000.00
860.00,1.00,3.00,2.00,2.00,2.00,2.00,18000.00
600.00,1.00,3.00,3.00,2.00,1.00,1.00,7500.00
750.00,2.00,3.00,2.00,2.00,2.00,1.00,7500.00
800.00,1.00,3.00,3.00,2.00,2.00,2.00,12000.00
570.00,2.00,3.00,3.00,2.00,2.00,2.00,12000.00
1150.00,1.00,3.00,1.00,2.00,2.00,2.00,40000.00
350.00,1.00,3.00,3.00,2.00,1.00,1.00,5000.00
894.00,1.00,3.00,2.00,2.00,2.00,2.00,20000.00
600.00,1.00,3.00,2.00,2.00,1.00,1.00,6500.00
900.00,1.00,3.00,2.00,2.00,3.00,2.00,12000.00
550.00,1.00,3.00,3.00,2.00,1.00,1.00,12000.00
717.00,1.00,3.00,2.00,2.00,2.00,2.00,14000.00
660.00,2.00,3.00,2.00,3.00,2.00,2.00,13000.00
700.00,2.00,3.00,2.00,3.00,1.00,1.00,9000.00
800.00,1.00,3.00,2.00,2.00,1.00,1.00,10000.00
1070.00,1.00,3.00,3.00,3.00,3.00,2.00,15000.00
1000.00,1.00,3.00,2.00,3.00,2.00,2.00,15000.00
1500.00,1.00,3.00,2.00,2.00,2.00,2.00,19000.00
900.00,1.00,3.00,3.00,2.00,2.00,2.00,15000.00
1700.00,1.00,3.00,3.00,2.00,2.00,2.00,16000.00
900.00,1.00,3.00,2.00,2.00,2.00,2.00,12000.00
805.00,1.00,3.00,3.00,2.00,2.00,2.00,11000.00
750.00,1.00,3.00,3.00,2.00,2.00,2.00,8000.00
1000.00,1.00,3.00,1.00,2.00,2.00,2.00,10000.00
1500.00,2.00,3.00,1.00,2.00,3.00,3.00,70000.00
3200.00,1.00,3.00,3.00,2.00,3.00,3.00,45000.00
1700.00,2.00,3.00,2.00,2.00,3.00,3.00,60000.00
1000.00,1.00,3.00,2.00,2.00,2.00,2.00,12000.00
2036.00,1.00,3.00,2.00,1.00,3.00,3.00,80000.00
610.00,2.00,3.00,1.00,2.00,2.00,1.00,23999.00
1100.00,1.00,3.00,1.00,2.00,2.00,2.00,23000.00
900.00,2.00,3.00,2.00,1.00,2.00,2.00,16000.00
840.00,1.00,3.00,2.00,2.00,2.00,2.00,14000.00
965.00,1.00,3.00,2.00,2.00,3.00,2.00,13000.00
800.00,1.00,3.00,3.00,2.00,2.00,2.00,14000.00
700.00,1.00,3.00,3.00,2.00,1.00,2.00,7000.00
600.00,1.00,3.00,3.00,1.00,1.00,1.00,3500.00
650.00,2.00,3.00,2.00,3.00,1.00,2.00,12000.00
320.00,1.00,3.00,3.00,2.00,1.00,1.00,8000.00
700.00,1.00,3.00,2.00,2.00,2.00,1.00,25000.00
850.00,1.00,3.00,3.00,2.00,2.00,2.00,12000.00
550.00,1.00,3.00,3.00,2.00,1.00,1.00,7000.00
1400.00,2.00,3.00,2.00,3.00,3.00,3.00,20000.00
1300.00,1.00,3.00,3.00,2.00,2.00,2.00,18000.00
1125.00,1.00,3.00,2.00,2.00,2.00,2.00,15000.00
780.00,2.00,3.00,2.00,3.00,2.00,2.00,11000.00
2200.00,2.00,3.00,3.00,1.00,3.00,3.00,65000.00
2500.00,2.00,3.00,3.00,2.00,3.00,3.00,75000.00
1300.00,1.00,3.00,1.00,1.00,1.00,2.00,15000.00
619.00,2.00,3.00,1.00,2.00,2.00,1.00,12000.00
700.00,2.00,3.00,2.00,2.00,2.00,1.00,8500.00
2100.00,1.00,3.00,2.00,2.00,3.00,3.00,38000.00
2000.00,1.00,3.00,3.00,2.00,3.00,3.00,30000.00
700.00,1.00,3.00,2.00,2.00,1.00,1.00,9000.00
2000.00,1.00,3.00,2.00,2.00,3.00,3.00,25000.00
600.00,2.00,3.00,3.00,2.00,2.00,2.00,9000.00
